	measure	Group1	Group2	pvalue	corrected
2808	OTU_88	12_cre	12_wt	1	1
2809	OTU_88	12_cre	5_cre	0.5977	1
2810	OTU_88	12_cre	5_wt	0.5977	1
2811	OTU_88	12_cre	7_cre	1	1
2812	OTU_88	12_cre	7_wt	0.5977	1
2813	OTU_88	12_cre	9_cre	1	1
2814	OTU_88	12_cre	9_wt	1	1
2815	OTU_88	12_wt	5_cre	0.5977	1
2816	OTU_88	12_wt	5_wt	0.5977	1
2817	OTU_88	12_wt	7_cre	1	1
2818	OTU_88	12_wt	7_wt	0.5977	1
2819	OTU_88	12_wt	9_cre	1	1
2820	OTU_88	12_wt	9_wt	1	1
2821	OTU_88	5_cre	5_wt	1	1
2822	OTU_88	5_cre	7_cre	0.5977	1
2823	OTU_88	5_cre	7_wt	1	1
2824	OTU_88	5_cre	9_cre	0.5977	1
2825	OTU_88	5_cre	9_wt	0.3295	1
2826	OTU_88	5_wt	7_cre	0.5977	1
2827	OTU_88	5_wt	7_wt	1	1
2828	OTU_88	5_wt	9_cre	0.5977	1
2829	OTU_88	5_wt	9_wt	0.3295	1
2830	OTU_88	7_cre	7_wt	0.5977	1
2831	OTU_88	7_cre	9_cre	1	1
2832	OTU_88	7_cre	9_wt	1	1
2833	OTU_88	7_wt	9_cre	0.5977	1
2834	OTU_88	7_wt	9_wt	0.3295	1
2835	OTU_88	9_cre	9_wt	1	1
2836	OTU_37	10_cre	10_wt	0.2241	1
2837	OTU_37	10_cre	12_cre	0.5977	1
2838	OTU_37	10_cre	12_wt	0.5977	1
2839	OTU_37	10_cre	5_cre	1	1
2840	OTU_37	10_cre	5_wt	1	1
2841	OTU_37	10_cre	7_cre	1	1
2842	OTU_37	10_cre	7_wt	0.2241	1
2843	OTU_37	10_cre	9_cre	1	1
2844	OTU_37	10_cre	9_wt	1	1
2845	OTU_37	10_wt	12_cre	1	1
2846	OTU_37	10_wt	12_wt	1	1
2847	OTU_37	10_wt	5_cre	0.2241	1
2848	OTU_37	10_wt	5_wt	0.4828	1
2849	OTU_37	10_wt	7_cre	0.4828	1
2850	OTU_37	10_wt	7_wt	1	1
2851	OTU_37	10_wt	9_cre	0.4828	1
2852	OTU_37	10_wt	9_wt	0.4828	1
2853	OTU_37	12_cre	12_wt	1	1
2854	OTU_37	12_cre	5_cre	0.5977	1
2855	OTU_37	12_cre	5_wt	1	1
2856	OTU_37	12_cre	7_cre	1	1
2857	OTU_37	12_cre	7_wt	1	1
2858	OTU_37	12_cre	9_cre	1	1
2859	OTU_37	12_cre	9_wt	1	1
2860	OTU_37	12_wt	5_cre	0.5977	1
2861	OTU_37	12_wt	5_wt	1	1
2862	OTU_37	12_wt	7_cre	1	1
2863	OTU_37	12_wt	7_wt	1	1
2864	OTU_37	12_wt	9_cre	1	1
2865	OTU_37	12_wt	9_wt	1	1
2866	OTU_37	5_cre	5_wt	1	1
2867	OTU_37	5_cre	7_cre	1	1
2868	OTU_37	5_cre	7_wt	0.2241	1
2869	OTU_37	5_cre	9_cre	1	1
2870	OTU_37	5_cre	9_wt	1	1
2871	OTU_37	5_wt	7_cre	1	1
2872	OTU_37	5_wt	7_wt	0.4828	1
2873	OTU_37	5_wt	9_cre	1	1
2874	OTU_37	5_wt	9_wt	1	1
2875	OTU_37	7_cre	7_wt	0.4828	1
2876	OTU_37	7_cre	9_cre	1	1
2877	OTU_37	7_cre	9_wt	1	1
2878	OTU_37	7_wt	9_cre	0.4828	1
2879	OTU_37	7_wt	9_wt	0.4828	1
2880	OTU_37	9_cre	9_wt	1	1
2881	OTU_127	10_cre	10_wt	1	1
2882	OTU_127	10_cre	12_cre	1	1
2883	OTU_127	10_cre	12_wt	1	1
2884	OTU_127	10_cre	5_cre	1	1
2885	OTU_127	10_cre	5_wt	1	1
2886	OTU_127	10_cre	7_cre	1	1
2887	OTU_127	10_cre	7_wt	1	1
2888	OTU_127	10_cre	9_cre	1	1
2889	OTU_127	10_cre	9_wt	0.5977	1
2890	OTU_127	10_wt	12_cre	1	1
2891	OTU_127	10_wt	12_wt	1	1
2892	OTU_127	10_wt	5_cre	1	1
2893	OTU_127	10_wt	5_wt	1	1
2894	OTU_127	10_wt	7_cre	1	1
2895	OTU_127	10_wt	7_wt	1	1
2896	OTU_127	10_wt	9_cre	0.4828	1
2897	OTU_127	10_wt	9_wt	0.2241	1
2898	OTU_127	12_cre	12_wt	1	1
2899	OTU_127	12_cre	5_cre	1	1
2900	OTU_127	12_cre	5_wt	1	1
2901	OTU_127	12_cre	7_cre	1	1
2902	OTU_127	12_cre	7_wt	1	1
2903	OTU_127	12_cre	9_cre	1	1
2904	OTU_127	12_cre	9_wt	0.5977	1
2905	OTU_127	12_wt	5_cre	1	1
2906	OTU_127	12_wt	5_wt	1	1
2907	OTU_127	12_wt	7_cre	1	1
2908	OTU_127	12_wt	7_wt	1	1
2909	OTU_127	12_wt	9_cre	1	1
2910	OTU_127	12_wt	9_wt	0.5977	1
2911	OTU_127	5_cre	5_wt	1	1
2912	OTU_127	5_cre	7_cre	1	1
2913	OTU_127	5_cre	7_wt	1	1
2914	OTU_127	5_cre	9_cre	1	1
2915	OTU_127	5_cre	9_wt	0.5977	1
2916	OTU_127	5_wt	7_cre	1	1
2917	OTU_127	5_wt	7_wt	1	1
2918	OTU_127	5_wt	9_cre	0.4828	1
2919	OTU_127	5_wt	9_wt	0.2241	1
2920	OTU_127	7_cre	7_wt	1	1
2921	OTU_127	7_cre	9_cre	1	1
2922	OTU_127	7_cre	9_wt	0.5977	1
2923	OTU_127	7_wt	9_cre	0.4828	1
2924	OTU_127	7_wt	9_wt	0.2241	1
2925	OTU_127	9_cre	9_wt	1	1
2926	OTU_38	10_cre	10_wt	1	1
2927	OTU_38	10_cre	12_cre	0.4828	1
2928	OTU_38	10_cre	12_wt	1	1
2929	OTU_38	10_cre	5_cre	1	1
2930	OTU_38	10_cre	5_wt	1	1
2931	OTU_38	10_cre	7_cre	0.3898	1
2932	OTU_38	10_cre	7_wt	1	1
2933	OTU_38	10_cre	9_cre	1	1
2934	OTU_38	10_cre	9_wt	1	1
2935	OTU_38	10_wt	12_cre	0.4828	1
2936	OTU_38	10_wt	12_wt	1	1
2937	OTU_38	10_wt	5_cre	1	1
2938	OTU_38	10_wt	5_wt	1	1
2939	OTU_38	10_wt	7_cre	0.3898	1
2940	OTU_38	10_wt	7_wt	1	1
2941	OTU_38	10_wt	9_cre	1	1
2942	OTU_38	10_wt	9_wt	1	1
2943	OTU_38	12_cre	12_wt	0.4828	1
2944	OTU_38	12_cre	5_cre	0.4828	1
2945	OTU_38	12_cre	5_wt	1	1
2946	OTU_38	12_cre	7_cre	0.0421	1
2947	OTU_38	12_cre	7_wt	1	1
2948	OTU_38	12_cre	9_cre	0.4828	1
2949	OTU_38	12_cre	9_wt	0.4828	1
2950	OTU_38	12_wt	5_cre	1	1
2951	OTU_38	12_wt	5_wt	1	1
2952	OTU_38	12_wt	7_cre	0.3898	1
2953	OTU_38	12_wt	7_wt	1	1
2954	OTU_38	12_wt	9_cre	1	1
2955	OTU_38	12_wt	9_wt	1	1
2956	OTU_38	5_cre	5_wt	1	1
2957	OTU_38	5_cre	7_cre	0.3898	1
2958	OTU_38	5_cre	7_wt	1	1
2959	OTU_38	5_cre	9_cre	1	1
2960	OTU_38	5_cre	9_wt	1	1
2961	OTU_38	5_wt	7_cre	0.1686	1
2962	OTU_38	5_wt	7_wt	1	1
2963	OTU_38	5_wt	9_cre	1	1
2964	OTU_38	5_wt	9_wt	1	1
2965	OTU_38	7_cre	7_wt	0.1686	1
2966	OTU_38	7_cre	9_cre	0.3898	1
2967	OTU_38	7_cre	9_wt	0.3898	1
2968	OTU_38	7_wt	9_cre	1	1
2969	OTU_38	7_wt	9_wt	1	1
2970	OTU_38	9_cre	9_wt	1	1
2971	OTU_94	10_cre	10_wt	1	1
2972	OTU_94	10_cre	12_cre	1	1
2973	OTU_94	10_cre	12_wt	1	1
2974	OTU_94	10_cre	5_cre	1	1
2975	OTU_94	10_cre	5_wt	0.3295	1
2976	OTU_94	10_cre	7_cre	1	1
2977	OTU_94	10_cre	7_wt	1	1
2978	OTU_94	10_cre	9_cre	1	1
2979	OTU_94	10_cre	9_wt	1	1
2980	OTU_94	10_wt	12_cre	1	1
2981	OTU_94	10_wt	12_wt	1	1
2982	OTU_94	10_wt	5_cre	1	1
2983	OTU_94	10_wt	5_wt	0.3295	1
2984	OTU_94	10_wt	7_cre	1	1
2985	OTU_94	10_wt	7_wt	1	1
2986	OTU_94	10_wt	9_cre	1	1
2987	OTU_94	10_wt	9_wt	1	1
2988	OTU_94	12_cre	12_wt	1	1
2989	OTU_94	12_cre	5_cre	1	1
2990	OTU_94	12_cre	5_wt	0.0996	1
2991	OTU_94	12_cre	7_cre	1	1
2992	OTU_94	12_cre	7_wt	1	1
2993	OTU_94	12_cre	9_cre	1	1
2994	OTU_94	12_cre	9_wt	1	1
2995	OTU_94	12_wt	5_cre	1	1
2996	OTU_94	12_wt	5_wt	0.0996	1
2997	OTU_94	12_wt	7_cre	1	1
2998	OTU_94	12_wt	7_wt	1	1
2999	OTU_94	12_wt	9_cre	1	1
3000	OTU_94	12_wt	9_wt	1	1
3001	OTU_94	5_cre	5_wt	0.3295	1
3002	OTU_94	5_cre	7_cre	1	1
3003	OTU_94	5_cre	7_wt	1	1
3004	OTU_94	5_cre	9_cre	1	1
3005	OTU_94	5_cre	9_wt	1	1
3006	OTU_94	5_wt	7_cre	0.0996	1
3007	OTU_94	5_wt	7_wt	0.3295	1
3008	OTU_94	5_wt	9_cre	0.0996	1
3009	OTU_94	5_wt	9_wt	0.3295	1
3010	OTU_94	7_cre	7_wt	1	1
3011	OTU_94	7_cre	9_cre	1	1
3012	OTU_94	7_cre	9_wt	1	1
3013	OTU_94	7_wt	9_cre	1	1
3014	OTU_94	7_wt	9_wt	1	1
3015	OTU_94	9_cre	9_wt	1	1
3016	OTU_51	10_cre	10_wt	1	1
3017	OTU_51	10_cre	12_cre	0.4828	1
3018	OTU_51	10_cre	12_wt	0.0996	0.9885
3019	OTU_51	10_cre	5_cre	1	1
3020	OTU_51	10_cre	5_wt	1	1
3021	OTU_51	10_cre	7_cre	0.0996	0.9885
3022	OTU_51	10_cre	7_wt	1	1
3023	OTU_51	10_cre	9_cre	0.4828	1
3024	OTU_51	10_cre	9_wt	0.0996	0.9885
3025	OTU_51	10_wt	12_cre	1	1
3026	OTU_51	10_wt	12_wt	0.3295	0.9885
3027	OTU_51	10_wt	5_cre	1	1
3028	OTU_51	10_wt	5_wt	1	1
3029	OTU_51	10_wt	7_cre	0.3295	0.9885
3030	OTU_51	10_wt	7_wt	1	1
3031	OTU_51	10_wt	9_cre	1	1
3032	OTU_51	10_wt	9_wt	0.3295	0.9885
3033	OTU_51	12_cre	12_wt	0.6513	1
3034	OTU_51	12_cre	5_cre	1	1
3035	OTU_51	12_cre	5_wt	1	1
3036	OTU_51	12_cre	7_cre	0.6513	1
3037	OTU_51	12_cre	7_wt	1	1
3038	OTU_51	12_cre	9_cre	1	1
3039	OTU_51	12_cre	9_wt	0.6513	1
3040	OTU_51	12_wt	5_cre	0.3295	0.9885
3041	OTU_51	12_wt	5_wt	0.3295	0.9885
3042	OTU_51	12_wt	7_cre	1	1
3043	OTU_51	12_wt	7_wt	0.3295	0.9885
3044	OTU_51	12_wt	9_cre	0.6513	1
3045	OTU_51	12_wt	9_wt	1	1
3046	OTU_51	5_cre	5_wt	1	1
3047	OTU_51	5_cre	7_cre	0.3295	0.9885
3048	OTU_51	5_cre	7_wt	1	1
3049	OTU_51	5_cre	9_cre	1	1
3050	OTU_51	5_cre	9_wt	0.3295	0.9885
3051	OTU_51	5_wt	7_cre	0.3295	0.9885
3052	OTU_51	5_wt	7_wt	1	1
3053	OTU_51	5_wt	9_cre	1	1
3054	OTU_51	5_wt	9_wt	0.3295	0.9885
3055	OTU_51	7_cre	7_wt	0.3295	0.9885
3056	OTU_51	7_cre	9_cre	0.6513	1
3057	OTU_51	7_cre	9_wt	1	1
3058	OTU_51	7_wt	9_cre	1	1
3059	OTU_51	7_wt	9_wt	0.3295	0.9885
3060	OTU_51	9_cre	9_wt	0.6513	1
3061	OTU_36	10_cre	10_wt	0.4828	0.9446
3062	OTU_36	10_cre	12_cre	1	1
3063	OTU_36	10_cre	12_wt	0.0996	0.4443
3064	OTU_36	10_cre	5_cre	1	1
3065	OTU_36	10_cre	5_wt	0.0996	0.4443
3066	OTU_36	10_cre	7_cre	1	1
3067	OTU_36	10_cre	7_wt	0.4828	0.9446
3068	OTU_36	10_cre	9_cre	0.4828	0.9446
3069	OTU_36	10_cre	9_wt	0.0063	0.1417
3070	OTU_36	10_wt	12_cre	1	1
3071	OTU_36	10_wt	12_wt	0.6513	1
3072	OTU_36	10_wt	5_cre	0.4828	0.9446
3073	OTU_36	10_wt	5_wt	0.6513	1
3074	OTU_36	10_wt	7_cre	1	1
3075	OTU_36	10_wt	7_wt	1	1
3076	OTU_36	10_wt	9_cre	1	1
3077	OTU_36	10_wt	9_wt	0.1086	0.4443
3078	OTU_36	12_cre	12_wt	0.3295	0.9446
3079	OTU_36	12_cre	5_cre	1	1
3080	OTU_36	12_cre	5_wt	0.3295	0.9446
3081	OTU_36	12_cre	7_cre	1	1
3082	OTU_36	12_cre	7_wt	1	1
3083	OTU_36	12_cre	9_cre	1	1
3084	OTU_36	12_cre	9_wt	0.0352	0.396
3085	OTU_36	12_wt	5_cre	0.0996	0.4443
3086	OTU_36	12_wt	5_wt	1	1
3087	OTU_36	12_wt	7_cre	0.3295	0.9446
3088	OTU_36	12_wt	7_wt	0.6513	1
3089	OTU_36	12_wt	9_cre	0.6513	1
3090	OTU_36	12_wt	9_wt	0.4497	0.9446
3091	OTU_36	5_cre	5_wt	0.0996	0.4443
3092	OTU_36	5_cre	7_cre	1	1
3093	OTU_36	5_cre	7_wt	0.4828	0.9446
3094	OTU_36	5_cre	9_cre	0.4828	0.9446
3095	OTU_36	5_cre	9_wt	0.0063	0.1417
3096	OTU_36	5_wt	7_cre	0.3295	0.9446
3097	OTU_36	5_wt	7_wt	0.6513	1
3098	OTU_36	5_wt	9_cre	0.6513	1
3099	OTU_36	5_wt	9_wt	0.4497	0.9446
3100	OTU_36	7_cre	7_wt	1	1
3101	OTU_36	7_cre	9_cre	1	1
3102	OTU_36	7_cre	9_wt	0.0352	0.396
3103	OTU_36	7_wt	9_cre	1	1
3104	OTU_36	7_wt	9_wt	0.1086	0.4443
3105	OTU_36	9_cre	9_wt	0.1086	0.4443
3106	OTU_34	10_cre	10_wt	0.2241	0.4584
3107	OTU_34	10_cre	12_cre	1	1
3108	OTU_34	10_cre	12_wt	0.0996	0.249
3109	OTU_34	10_cre	5_cre	1	1
3110	OTU_34	10_cre	5_wt	0.0063	0.0354
3111	OTU_34	10_cre	7_cre	1	1
3112	OTU_34	10_cre	7_wt	0.0996	0.249
3113	OTU_34	10_cre	9_cre	1	1
3114	OTU_34	10_cre	9_wt	0.0063	0.0354
3115	OTU_34	10_wt	12_cre	0.2241	0.4584
3116	OTU_34	10_wt	12_wt	1	1
3117	OTU_34	10_wt	5_cre	0.5977	0.8676
3118	OTU_34	10_wt	5_wt	0.2451	0.4596
3119	OTU_34	10_wt	7_cre	0.2241	0.4584
3120	OTU_34	10_wt	7_wt	1	1
3121	OTU_34	10_wt	9_cre	0.2241	0.4584
3122	OTU_34	10_wt	9_wt	0.2451	0.4596
3123	OTU_34	12_cre	12_wt	0.0996	0.249
3124	OTU_34	12_cre	5_cre	1	1
3125	OTU_34	12_cre	5_wt	0.0063	0.0354
3126	OTU_34	12_cre	7_cre	1	1
3127	OTU_34	12_cre	7_wt	0.0996	0.249
3128	OTU_34	12_cre	9_cre	1	1
3129	OTU_34	12_cre	9_wt	0.0063	0.0354
3130	OTU_34	12_wt	5_cre	0.3295	0.5703
3131	OTU_34	12_wt	5_wt	0.4497	0.6746
3132	OTU_34	12_wt	7_cre	0.0996	0.249
3133	OTU_34	12_wt	7_wt	1	1
3134	OTU_34	12_wt	9_cre	0.0996	0.249
3135	OTU_34	12_wt	9_wt	0.4497	0.6746
3136	OTU_34	5_cre	5_wt	0.0352	0.1584
3137	OTU_34	5_cre	7_cre	1	1
3138	OTU_34	5_cre	7_wt	0.3295	0.5703
3139	OTU_34	5_cre	9_cre	1	1
3140	OTU_34	5_cre	9_wt	0.0352	0.1584
3141	OTU_34	5_wt	7_cre	0.0063	0.0354
3142	OTU_34	5_wt	7_wt	0.4497	0.6746
3143	OTU_34	5_wt	9_cre	0.0063	0.0354
3144	OTU_34	5_wt	9_wt	1	1
3145	OTU_34	7_cre	7_wt	0.0996	0.249
3146	OTU_34	7_cre	9_cre	1	1
3147	OTU_34	7_cre	9_wt	0.0063	0.0354
3148	OTU_34	7_wt	9_cre	0.0996	0.249
3149	OTU_34	7_wt	9_wt	0.4497	0.6746
3150	OTU_34	9_cre	9_wt	0.0063	0.0354
3151	OTU_3	10_cre	10_wt	1	1
3152	OTU_3	10_cre	12_cre	1	1
3153	OTU_3	10_cre	12_wt	0.3898	1
3154	OTU_3	10_cre	5_cre	1	1
3155	OTU_3	10_cre	5_wt	0.1086	0.8145
3156	OTU_3	10_cre	7_cre	1	1
3157	OTU_3	10_cre	7_wt	0.6513	1
3158	OTU_3	10_cre	9_cre	1	1
3159	OTU_3	10_cre	9_wt	0.2148	0.8787
3160	OTU_3	10_wt	12_cre	1	1
3161	OTU_3	10_wt	12_wt	0.3898	1
3162	OTU_3	10_wt	5_cre	1	1
3163	OTU_3	10_wt	5_wt	0.1086	0.8145
3164	OTU_3	10_wt	7_cre	1	1
3165	OTU_3	10_wt	7_wt	0.6513	1
3166	OTU_3	10_wt	9_cre	1	1
3167	OTU_3	10_wt	9_wt	0.2148	0.8787
3168	OTU_3	12_cre	12_wt	0.3898	1
3169	OTU_3	12_cre	5_cre	1	1
3170	OTU_3	12_cre	5_wt	0.1086	0.8145
3171	OTU_3	12_cre	7_cre	1	1
3172	OTU_3	12_cre	7_wt	0.6513	1
3173	OTU_3	12_cre	9_cre	1	1
3174	OTU_3	12_cre	9_wt	0.2148	0.8787
3175	OTU_3	12_wt	5_cre	0.1686	0.8787
3176	OTU_3	12_wt	5_wt	0.7104	1
3177	OTU_3	12_wt	7_cre	0.3898	1
3178	OTU_3	12_wt	7_wt	1	1
3179	OTU_3	12_wt	9_cre	0.6817	1
3180	OTU_3	12_wt	9_wt	1	1
3181	OTU_3	5_cre	5_wt	0.0352	0.8145
3182	OTU_3	5_cre	7_cre	1	1
3183	OTU_3	5_cre	7_wt	0.3295	1
3184	OTU_3	5_cre	9_cre	0.5977	1
3185	OTU_3	5_cre	9_wt	0.0801	0.8145
3186	OTU_3	5_wt	7_cre	0.1086	0.8145
3187	OTU_3	5_wt	7_wt	0.4497	1
3188	OTU_3	5_wt	9_cre	0.2451	0.9191
3189	OTU_3	5_wt	9_wt	1	1
3190	OTU_3	7_cre	7_wt	0.6513	1
3191	OTU_3	7_cre	9_cre	1	1
3192	OTU_3	7_cre	9_wt	0.2148	0.8787
3193	OTU_3	7_wt	9_cre	1	1
3194	OTU_3	7_wt	9_wt	0.6999	1
3195	OTU_3	9_cre	9_wt	0.427	1
3196	OTU_53	10_cre	10_wt	1	1
3197	OTU_53	10_cre	12_cre	1	1
3198	OTU_53	10_cre	12_wt	1	1
3199	OTU_53	10_cre	5_cre	1	1
3200	OTU_53	10_cre	5_wt	0.6513	1
3201	OTU_53	10_cre	7_cre	1	1
3202	OTU_53	10_cre	7_wt	0.4828	1
3203	OTU_53	10_cre	9_cre	1	1
3204	OTU_53	10_cre	9_wt	1	1
3205	OTU_53	10_wt	12_cre	1	1
3206	OTU_53	10_wt	12_wt	1	1
3207	OTU_53	10_wt	5_cre	0.5977	1
3208	OTU_53	10_wt	5_wt	0.3295	1
3209	OTU_53	10_wt	7_cre	1	1
3210	OTU_53	10_wt	7_wt	1	1
3211	OTU_53	10_wt	9_cre	1	1
3212	OTU_53	10_wt	9_wt	0.5977	1
3213	OTU_53	12_cre	12_wt	1	1
3214	OTU_53	12_cre	5_cre	1	1
3215	OTU_53	12_cre	5_wt	0.6513	1
3216	OTU_53	12_cre	7_cre	1	1
3217	OTU_53	12_cre	7_wt	0.4828	1
3218	OTU_53	12_cre	9_cre	1	1
3219	OTU_53	12_cre	9_wt	1	1
3220	OTU_53	12_wt	5_cre	0.5977	1
3221	OTU_53	12_wt	5_wt	0.3295	1
3222	OTU_53	12_wt	7_cre	1	1
3223	OTU_53	12_wt	7_wt	1	1
3224	OTU_53	12_wt	9_cre	1	1
3225	OTU_53	12_wt	9_wt	0.5977	1
3226	OTU_53	5_cre	5_wt	1	1
3227	OTU_53	5_cre	7_cre	0.5977	1
3228	OTU_53	5_cre	7_wt	0.2241	1
3229	OTU_53	5_cre	9_cre	0.5977	1
3230	OTU_53	5_cre	9_wt	1	1
3231	OTU_53	5_wt	7_cre	0.3295	1
3232	OTU_53	5_wt	7_wt	0.0996	1
3233	OTU_53	5_wt	9_cre	0.3295	1
3234	OTU_53	5_wt	9_wt	1	1
3235	OTU_53	7_cre	7_wt	1	1
3236	OTU_53	7_cre	9_cre	1	1
3237	OTU_53	7_cre	9_wt	0.5977	1
3238	OTU_53	7_wt	9_cre	1	1
3239	OTU_53	7_wt	9_wt	0.2241	1
3240	OTU_53	9_cre	9_wt	0.5977	1
3241	OTU_22	10_cre	10_wt	1	1
3242	OTU_22	10_cre	12_cre	1	1
3243	OTU_22	10_cre	12_wt	1	1
3244	OTU_22	10_cre	5_cre	1	1
3245	OTU_22	10_cre	5_wt	0.3295	1
3246	OTU_22	10_cre	7_cre	1	1
3247	OTU_22	10_cre	7_wt	0.5977	1
3248	OTU_22	10_cre	9_cre	1	1
3249	OTU_22	10_cre	9_wt	0.3295	1
3250	OTU_22	10_wt	12_cre	1	1
3251	OTU_22	10_wt	12_wt	1	1
3252	OTU_22	10_wt	5_cre	1	1
3253	OTU_22	10_wt	5_wt	0.6513	1
3254	OTU_22	10_wt	7_cre	1	1
3255	OTU_22	10_wt	7_wt	1	1
3256	OTU_22	10_wt	9_cre	1	1
3257	OTU_22	10_wt	9_wt	0.6513	1
3258	OTU_22	12_cre	12_wt	1	1
3259	OTU_22	12_cre	5_cre	1	1
3260	OTU_22	12_cre	5_wt	0.3295	1
3261	OTU_22	12_cre	7_cre	1	1
3262	OTU_22	12_cre	7_wt	0.5977	1
3263	OTU_22	12_cre	9_cre	1	1
3264	OTU_22	12_cre	9_wt	0.3295	1
3265	OTU_22	12_wt	5_cre	1	1
3266	OTU_22	12_wt	5_wt	0.6513	1
3267	OTU_22	12_wt	7_cre	1	1
3268	OTU_22	12_wt	7_wt	1	1
3269	OTU_22	12_wt	9_cre	1	1
3270	OTU_22	12_wt	9_wt	0.6513	1
3271	OTU_22	5_cre	5_wt	0.6513	1
3272	OTU_22	5_cre	7_cre	1	1
3273	OTU_22	5_cre	7_wt	1	1
3274	OTU_22	5_cre	9_cre	1	1
3275	OTU_22	5_cre	9_wt	0.6513	1
3276	OTU_22	5_wt	7_cre	0.3295	1
3277	OTU_22	5_wt	7_wt	1	1
3278	OTU_22	5_wt	9_cre	0.3295	1
3279	OTU_22	5_wt	9_wt	1	1
3280	OTU_22	7_cre	7_wt	0.5977	1
3281	OTU_22	7_cre	9_cre	1	1
3282	OTU_22	7_cre	9_wt	0.3295	1
3283	OTU_22	7_wt	9_cre	0.5977	1
3284	OTU_22	7_wt	9_wt	1	1
3285	OTU_22	9_cre	9_wt	0.3295	1
3286	OTU_281	10_cre	10_wt	1	1
3287	OTU_281	10_cre	12_cre	1	1
3288	OTU_281	10_cre	12_wt	0.0421	0.2988
3289	OTU_281	10_cre	5_cre	1	1
3290	OTU_281	10_cre	5_wt	0.0996	0.2988
3291	OTU_281	10_cre	7_cre	1	1
3292	OTU_281	10_cre	7_wt	0.4828	0.9052
3293	OTU_281	10_cre	9_cre	1	1
3294	OTU_281	10_cre	9_wt	0.0996	0.2988
3295	OTU_281	10_wt	12_cre	1	1
3296	OTU_281	10_wt	12_wt	0.0421	0.2988
3297	OTU_281	10_wt	5_cre	1	1
3298	OTU_281	10_wt	5_wt	0.0996	0.2988
3299	OTU_281	10_wt	7_cre	1	1
3300	OTU_281	10_wt	7_wt	0.4828	0.9052
3301	OTU_281	10_wt	9_cre	1	1
3302	OTU_281	10_wt	9_wt	0.0996	0.2988
3303	OTU_281	12_cre	12_wt	0.0421	0.2988
3304	OTU_281	12_cre	5_cre	1	1
3305	OTU_281	12_cre	5_wt	0.0996	0.2988
3306	OTU_281	12_cre	7_cre	1	1
3307	OTU_281	12_cre	7_wt	0.4828	0.9052
3308	OTU_281	12_cre	9_cre	1	1
3309	OTU_281	12_cre	9_wt	0.0996	0.2988
3310	OTU_281	12_wt	5_cre	0.1686	0.4742
3311	OTU_281	12_wt	5_wt	1	1
3312	OTU_281	12_wt	7_cre	0.0421	0.2988
3313	OTU_281	12_wt	7_wt	0.3898	0.9052
3314	OTU_281	12_wt	9_cre	0.0421	0.2988
3315	OTU_281	12_wt	9_wt	1	1
3316	OTU_281	5_cre	5_wt	0.3295	0.8238
3317	OTU_281	5_cre	7_cre	1	1
3318	OTU_281	5_cre	7_wt	1	1
3319	OTU_281	5_cre	9_cre	1	1
3320	OTU_281	5_cre	9_wt	0.3295	0.8238
3321	OTU_281	5_wt	7_cre	0.0996	0.2988
3322	OTU_281	5_wt	7_wt	0.6513	1
3323	OTU_281	5_wt	9_cre	0.0996	0.2988
3324	OTU_281	5_wt	9_wt	1	1
3325	OTU_281	7_cre	7_wt	0.4828	0.9052
3326	OTU_281	7_cre	9_cre	1	1
3327	OTU_281	7_cre	9_wt	0.0996	0.2988
3328	OTU_281	7_wt	9_cre	0.4828	0.9052
3329	OTU_281	7_wt	9_wt	0.6513	1
3330	OTU_281	9_cre	9_wt	0.0996	0.2988
3331	OTU_27	10_cre	10_wt	1	1
3332	OTU_27	10_cre	12_cre	1	1
3333	OTU_27	10_cre	12_wt	1	1
3334	OTU_27	10_cre	5_cre	0.5977	1
3335	OTU_27	10_cre	5_wt	0.3295	1
3336	OTU_27	10_cre	7_cre	1	1
3337	OTU_27	10_cre	7_wt	1	1
3338	OTU_27	10_cre	9_cre	1	1
3339	OTU_27	10_cre	9_wt	1	1
3340	OTU_27	10_wt	12_cre	1	1
3341	OTU_27	10_wt	12_wt	1	1
3342	OTU_27	10_wt	5_cre	0.2241	1
3343	OTU_27	10_wt	5_wt	0.0996	1
3344	OTU_27	10_wt	7_cre	1	1
3345	OTU_27	10_wt	7_wt	1	1
3346	OTU_27	10_wt	9_cre	1	1
3347	OTU_27	10_wt	9_wt	1	1
3348	OTU_27	12_cre	12_wt	1	1
3349	OTU_27	12_cre	5_cre	0.5977	1
3350	OTU_27	12_cre	5_wt	0.3295	1
3351	OTU_27	12_cre	7_cre	1	1
3352	OTU_27	12_cre	7_wt	1	1
3353	OTU_27	12_cre	9_cre	1	1
3354	OTU_27	12_cre	9_wt	1	1
3355	OTU_27	12_wt	5_cre	0.5977	1
3356	OTU_27	12_wt	5_wt	0.3295	1
3357	OTU_27	12_wt	7_cre	1	1
3358	OTU_27	12_wt	7_wt	1	1
3359	OTU_27	12_wt	9_cre	1	1
3360	OTU_27	12_wt	9_wt	1	1
3361	OTU_27	5_cre	5_wt	1	1
3362	OTU_27	5_cre	7_cre	0.5977	1
3363	OTU_27	5_cre	7_wt	0.2241	1
3364	OTU_27	5_cre	9_cre	0.5977	1
3365	OTU_27	5_cre	9_wt	0.5977	1
3366	OTU_27	5_wt	7_cre	0.3295	1
3367	OTU_27	5_wt	7_wt	0.0996	1
3368	OTU_27	5_wt	9_cre	0.3295	1
